op_id,block_type,repeat,layers,h1,h2,h3,h4,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped,caveat
7510,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,0,act_fn,tanh,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[7505],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.0.act_fn,aten.tanh.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7511,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,0,act_fn,elementwise_mul,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[7510],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.0.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7512,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,0,act_fn,elementwise_mul,"[[3840, d_moe], [3840, d_moe]]",,,"[[3840, d_moe]]","[7509, 7511]",39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.0.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7513,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,0,w2,matmul,"[[3840, d_moe], [d_moe, d_moe_lat]]","[d_moe_lat, d_moe]",1,"[[3840, d_moe_lat]]",[7512],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.0.w2,aten.mm.default,[model.layers.39.block_sparse_moe.experts.0.w2.weight],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7514,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,1,w1,matmul,"[[3840, d_moe_lat], [d_moe_lat, d_moe]]","[d_moe, d_moe_lat]",1,"[[3840, d_moe]]","[7501, 7502]",39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.1.w1,aten.mm.default,[model.layers.39.block_sparse_moe.experts.1.w1.weight],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7515,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,1,w3,matmul,"[[3840, d_moe_lat], [d_moe_lat, d_moe]]","[d_moe, d_moe_lat]",1,"[[3840, d_moe]]","[7501, 7502]",39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.1.w3,aten.mm.default,[model.layers.39.block_sparse_moe.experts.1.w3.weight],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7516,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,1,,concat,"[[3840, d_moe], [3840, d_moe]]",,,"[[3840, 2*d_moe]]","[7514, 7515]",39,block_sparse_moe,experts,3,model.layers.39.block_sparse_moe.experts.1,aten.cat.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7517,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,1,act_fn,tanh,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[7516],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.1.act_fn,aten.tanh.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7518,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,1,act_fn,elementwise_mul,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[7517],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.1.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7519,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,1,act_fn,sigmoid,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[7516],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.1.act_fn,aten.sigmoid.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7520,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,1,act_fn,elementwise_mul,"[[3840, d_moe], [3840, d_moe]]",,,"[[3840, d_moe]]","[7518, 7519]",39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.1.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7521,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,1,act_fn,tanh,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[7516],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.1.act_fn,aten.tanh.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7522,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,1,act_fn,elementwise_mul,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[7521],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.1.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7523,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,1,act_fn,elementwise_mul,"[[3840, d_moe], [3840, d_moe]]",,,"[[3840, d_moe]]","[7520, 7522]",39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.1.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7524,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,1,w2,matmul,"[[3840, d_moe], [d_moe, d_moe_lat]]","[d_moe_lat, d_moe]",1,"[[3840, d_moe_lat]]",[7523],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.1.w2,aten.mm.default,[model.layers.39.block_sparse_moe.experts.1.w2.weight],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7525,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,2,w1,matmul,"[[3840, d_moe_lat], [d_moe_lat, d_moe]]","[d_moe, d_moe_lat]",1,"[[3840, d_moe]]","[7501, 7502]",39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.2.w1,aten.mm.default,[model.layers.39.block_sparse_moe.experts.2.w1.weight],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7526,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,2,w3,matmul,"[[3840, d_moe_lat], [d_moe_lat, d_moe]]","[d_moe, d_moe_lat]",1,"[[3840, d_moe]]","[7501, 7502]",39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.2.w3,aten.mm.default,[model.layers.39.block_sparse_moe.experts.2.w3.weight],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7527,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,2,,concat,"[[3840, d_moe], [3840, d_moe]]",,,"[[3840, 2*d_moe]]","[7525, 7526]",39,block_sparse_moe,experts,3,model.layers.39.block_sparse_moe.experts.2,aten.cat.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7528,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,2,act_fn,tanh,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[7527],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.2.act_fn,aten.tanh.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7529,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,2,act_fn,elementwise_mul,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[7528],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.2.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7530,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,2,act_fn,sigmoid,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[7527],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.2.act_fn,aten.sigmoid.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7531,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,2,act_fn,elementwise_mul,"[[3840, d_moe], [3840, d_moe]]",,,"[[3840, d_moe]]","[7529, 7530]",39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.2.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7532,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,2,act_fn,tanh,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[7527],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.2.act_fn,aten.tanh.default,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
7533,MLA+MoE,3,"39,43,47",block_sparse_moe,experts,2,act_fn,elementwise_mul,"[[3840, d_moe]]",,,"[[3840, d_moe]]",[7532],39,block_sparse_moe,experts,4,model.layers.39.block_sparse_moe.experts.2.act_fn,aten.mul.Tensor,[],prefill,False,"moe_infer_even_split: 이 MoE 블록의 전문가 디스패치는 대체됐다: 레이어당 전문가 896개 중 4개만 트레이스했고, 전문가에 들어가는 토큰 수는 정렬된 토큰을 균등 분할한 **대체값**이다 -- 실제 값은 라우팅이 정하는 런타임 데이터라 한 번의 트레이스로는 알 수 없다. 라우터(gate)·scatter·argsort·가중합은 모델 자기 코드 그대로이고, 전문가 projection 의 op 구성과 폭도 충실하다. 토큰 축 크기만 신뢰하면 안 된다"
