op_id,h1,h2,h3,h4,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
18962,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[18956],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
18964,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[18962],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
18966,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[18960, 18964]",14,self_attn,,1,model.layers.14.self_attn,aten.bmm.default,[],prefill,False
18967,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[18966],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
18969,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[18967],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
18971,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[18969],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
18976,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[17928],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
18978,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[18971, 18976]",14,self_attn,,1,model.layers.14.self_attn,aten.copy_.default,[],prefill,True
18981,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[17917],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
18985,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[17923],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
18989,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[17907],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
18993,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[17870],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
18997,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[17879],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
19001,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[18993],14,self_attn,,1,model.layers.14.self_attn,aten.unsqueeze.default,[],prefill,True
19003,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19001],14,self_attn,,1,model.layers.14.self_attn,aten.exp.default,[],prefill,False
19004,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[18951, 19003]",14,self_attn,,1,model.layers.14.self_attn,aten.mul.Tensor,[],prefill,False
19007,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[18997],14,self_attn,,1,model.layers.14.self_attn,aten.unsqueeze.default,[],prefill,True
19009,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[18985, 19007]",14,self_attn,,1,model.layers.14.self_attn,aten.mul.Tensor,[],prefill,False
19012,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[18985],14,self_attn,,1,model.layers.14.self_attn,aten.unsqueeze.default,[],prefill,True
19014,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[19004, 19012]",14,self_attn,,1,model.layers.14.self_attn,aten.mul.Tensor,[],prefill,False
19015,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[19014],14,self_attn,,1,model.layers.14.self_attn,aten.sum.dim_IntList,[],prefill,True
19016,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[18989, 19015]",14,self_attn,,1,model.layers.14.self_attn,aten.sub.Tensor,[],prefill,True
19017,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19009],14,self_attn,,1,model.layers.14.self_attn,aten.unsqueeze.default,[],prefill,True
19019,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19017],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19021,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19016],14,self_attn,,1,model.layers.14.self_attn,aten.unsqueeze.default,[],prefill,True
19023,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[19021],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19025,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[19019, 19023]",14,self_attn,,1,model.layers.14.self_attn,aten.mul.Tensor,[],prefill,False
19026,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[19004, 19025]",14,self_attn,,1,model.layers.14.self_attn,aten.add.Tensor,[],prefill,False
19027,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[18981],14,self_attn,,1,model.layers.14.self_attn,aten.unsqueeze.default,[],prefill,True
19029,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[19027],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19031,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[19026],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19033,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[19029],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19035,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[19033],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
19037,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[19031],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19039,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[19037],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
19041,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[19035, 19039]",14,self_attn,,1,model.layers.14.self_attn,aten.bmm.default,[],prefill,False
19042,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[19041],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
19044,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19042],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19046,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[19044],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
19051,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[17928],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
19053,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[19046, 19051]",14,self_attn,,1,model.layers.14.self_attn,aten.copy_.default,[],prefill,True
19056,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[17917],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
19060,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[17923],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
19064,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[17907],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
19068,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[17870],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
19072,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[17879],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
19076,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19068],14,self_attn,,1,model.layers.14.self_attn,aten.unsqueeze.default,[],prefill,True
19078,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19076],14,self_attn,,1,model.layers.14.self_attn,aten.exp.default,[],prefill,False
19079,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[19026, 19078]",14,self_attn,,1,model.layers.14.self_attn,aten.mul.Tensor,[],prefill,False
19082,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[19072],14,self_attn,,1,model.layers.14.self_attn,aten.unsqueeze.default,[],prefill,True
19084,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[19060, 19082]",14,self_attn,,1,model.layers.14.self_attn,aten.mul.Tensor,[],prefill,False
19087,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19060],14,self_attn,,1,model.layers.14.self_attn,aten.unsqueeze.default,[],prefill,True
19089,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[19079, 19087]",14,self_attn,,1,model.layers.14.self_attn,aten.mul.Tensor,[],prefill,False
19090,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[19089],14,self_attn,,1,model.layers.14.self_attn,aten.sum.dim_IntList,[],prefill,True
19091,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[19064, 19090]",14,self_attn,,1,model.layers.14.self_attn,aten.sub.Tensor,[],prefill,True
19092,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19084],14,self_attn,,1,model.layers.14.self_attn,aten.unsqueeze.default,[],prefill,True
19094,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19092],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19096,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19091],14,self_attn,,1,model.layers.14.self_attn,aten.unsqueeze.default,[],prefill,True
19098,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[19096],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19100,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[19094, 19098]",14,self_attn,,1,model.layers.14.self_attn,aten.mul.Tensor,[],prefill,False
19101,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[19079, 19100]",14,self_attn,,1,model.layers.14.self_attn,aten.add.Tensor,[],prefill,False
19102,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19056],14,self_attn,,1,model.layers.14.self_attn,aten.unsqueeze.default,[],prefill,True
19104,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[19102],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19106,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[19101],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19108,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[19104],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19110,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[19108],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
19112,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[19106],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19114,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[19112],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
19116,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[19110, 19114]",14,self_attn,,1,model.layers.14.self_attn,aten.bmm.default,[],prefill,False
19117,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[19116],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
19119,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[19117],14,self_attn,,1,model.layers.14.self_attn,aten.permute.default,[],prefill,True
19121,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[19119],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
19126,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[17928],14,self_attn,,1,model.layers.14.self_attn,aten.select.int,[],prefill,True
19128,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[19121, 19126]",14,self_attn,,1,model.layers.14.self_attn,aten.copy_.default,[],prefill,True
19129,self_attn,,,,_to_copy,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[17928],14,self_attn,,1,model.layers.14.self_attn,aten._to_copy.default,[],prefill,True
19130,self_attn,g_a_proj,,,t,"[[d_head_kda, d_model]]","[d_head_kda, d_model]",0,"[[d_model, d_head_kda]]",[],14,self_attn,g_a_proj,2,model.layers.14.self_attn.g_a_proj,aten.t.default,[model.layers.14.self_attn.g_a_proj.weight],prefill,True
19132,self_attn,g_a_proj,,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[17784],14,self_attn,g_a_proj,2,model.layers.14.self_attn.g_a_proj,aten.view.default,[],prefill,True
19134,self_attn,g_a_proj,,,matmul,"[[T, d_model], [d_model, d_head_kda]]","[d_head_kda, d_model]",1,"[[T, d_head_kda]]","[19130, 19132]",14,self_attn,g_a_proj,2,model.layers.14.self_attn.g_a_proj,aten.mm.default,[model.layers.14.self_attn.g_a_proj.weight],prefill,False
19135,self_attn,g_a_proj,,,_unsafe_view,"[[T, d_head_kda]]",,,"[[B, T, d_head_kda]]",[19134],14,self_attn,g_a_proj,2,model.layers.14.self_attn.g_a_proj,aten._unsafe_view.default,[],prefill,True
19136,self_attn,g_b_proj,,,t,"[[n_h_kda*d_head_kda, d_head_kda]]","[n_h_kda*d_head_kda, d_head_kda]",0,"[[d_head_kda, n_h_kda*d_head_kda]]",[],14,self_attn,g_b_proj,2,model.layers.14.self_attn.g_b_proj,aten.t.default,[model.layers.14.self_attn.g_b_proj.weight],prefill,True
19138,self_attn,g_b_proj,,,view,"[[B, T, d_head_kda]]",,,"[[T, d_head_kda]]",[19135],14,self_attn,g_b_proj,2,model.layers.14.self_attn.g_b_proj,aten.view.default,[],prefill,True
19140,self_attn,g_b_proj,,,matmul,"[[T, d_head_kda], [d_head_kda, n_h_kda*d_head_kda]]","[n_h_kda*d_head_kda, d_head_kda]",1,"[[T, n_h_kda*d_head_kda]]","[19136, 19138]",14,self_attn,g_b_proj,2,model.layers.14.self_attn.g_b_proj,aten.mm.default,[model.layers.14.self_attn.g_b_proj.weight],prefill,False
19141,self_attn,g_b_proj,,,_unsafe_view,"[[T, n_h_kda*d_head_kda]]",,,"[[B, T, n_h_kda*d_head_kda]]",[19140],14,self_attn,g_b_proj,2,model.layers.14.self_attn.g_b_proj,aten._unsafe_view.default,[],prefill,True
19142,self_attn,,,,view,"[[B, T, n_h_kda*d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[19141],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
19144,self_attn,o_norm,,,_to_copy,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[19129],14,self_attn,o_norm,2,model.layers.14.self_attn.o_norm,aten._to_copy.default,[],prefill,True
19145,self_attn,o_norm,,,pow,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[19144],14,self_attn,o_norm,2,model.layers.14.self_attn.o_norm,aten.pow.Tensor_Scalar,[],prefill,False
19146,self_attn,o_norm,,,mean,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, 1]]",[19145],14,self_attn,o_norm,2,model.layers.14.self_attn.o_norm,aten.mean.dim,[],prefill,False
19147,self_attn,o_norm,,,elementwise_add,"[[B, T, n_h_kda, 1]]",,,"[[B, T, n_h_kda, 1]]",[19146],14,self_attn,o_norm,2,model.layers.14.self_attn.o_norm,aten.add.Tensor,[],prefill,False
19148,self_attn,o_norm,,,rsqrt,"[[B, T, n_h_kda, 1]]",,,"[[B, T, n_h_kda, 1]]",[19147],14,self_attn,o_norm,2,model.layers.14.self_attn.o_norm,aten.rsqrt.default,[],prefill,False
19149,self_attn,o_norm,,,elementwise_mul,"[[B, T, n_h_kda, d_head_kda], [B, T, n_h_kda, 1]]",,,"[[B, T, n_h_kda, d_head_kda]]","[19144, 19148]",14,self_attn,o_norm,2,model.layers.14.self_attn.o_norm,aten.mul.Tensor,[],prefill,False
19150,self_attn,o_norm,,,_to_copy,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[19149],14,self_attn,o_norm,2,model.layers.14.self_attn.o_norm,aten._to_copy.default,[],prefill,True
19151,self_attn,o_norm,,,elementwise_mul,"[[B, T, n_h_kda, d_head_kda], [d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[19150],14,self_attn,o_norm,2,model.layers.14.self_attn.o_norm,aten.mul.Tensor,[model.layers.14.self_attn.o_norm.weight],prefill,False
19152,self_attn,o_norm,,,sigmoid,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[19142],14,self_attn,o_norm,2,model.layers.14.self_attn.o_norm,aten.sigmoid.default,[],prefill,False
19154,self_attn,o_norm,,,elementwise_mul,"[[B, T, n_h_kda, d_head_kda], [B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]","[19151, 19152]",14,self_attn,o_norm,2,model.layers.14.self_attn.o_norm,aten.mul.Tensor,[],prefill,False
19158,self_attn,,,,view,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda*d_head_kda]]",[19154],14,self_attn,,1,model.layers.14.self_attn,aten.view.default,[],prefill,True
19160,self_attn,o_proj,,,t,"[[d_model, n_h_kda*d_head_kda]]","[d_model, n_h_kda*d_head_kda]",0,"[[n_h_kda*d_head_kda, d_model]]",[],14,self_attn,o_proj,2,model.layers.14.self_attn.o_proj,aten.t.default,[model.layers.14.self_attn.o_proj.weight],prefill,True
19165,self_attn,o_proj,,,view,"[[B, T, n_h_kda*d_head_kda]]",,,"[[T, n_h_kda*d_head_kda]]",[19158],14,self_attn,o_proj,2,model.layers.14.self_attn.o_proj,aten.view.default,[],prefill,True
19167,self_attn,o_proj,,,matmul,"[[T, n_h_kda*d_head_kda], [n_h_kda*d_head_kda, d_model]]","[d_model, n_h_kda*d_head_kda]",1,"[[T, d_model]]","[19160, 19165]",14,self_attn,o_proj,2,model.layers.14.self_attn.o_proj,aten.mm.default,[model.layers.14.self_attn.o_proj.weight],prefill,False
19168,self_attn,o_proj,,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[19167],14,self_attn,o_proj,2,model.layers.14.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True
19169,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[17776, 19168]",14,,,0,model.layers.14,aten.add.Tensor,[],prefill,False
19170,post_attention_layernorm,,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[19169],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten._to_copy.default,[],prefill,True
19171,post_attention_layernorm,,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[19170],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
19172,post_attention_layernorm,,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[19171],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten.mean.dim,[],prefill,False
19173,post_attention_layernorm,,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[19172],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten.add.Tensor,[],prefill,False
19174,post_attention_layernorm,,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[19173],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten.rsqrt.default,[],prefill,False
19175,post_attention_layernorm,,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[19170, 19174]",14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten.mul.Tensor,[],prefill,False
19176,post_attention_layernorm,,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[19175],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten._to_copy.default,[],prefill,True
19177,post_attention_layernorm,,,,elementwise_mul,"[[d_model], [B, T, d_model]]",,,"[[B, T, d_model]]",[19176],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten.mul.Tensor,[model.layers.14.post_attention_layernorm.weight],prefill,False
19178,block_sparse_moe,gate,,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[19177],14,block_sparse_moe,gate,2,model.layers.14.block_sparse_moe.gate,aten.view.default,[],prefill,True
19181,block_sparse_moe,gate,,,_to_copy,"[[T, d_model]]",,,"[[T, d_model]]",[19178],14,block_sparse_moe,gate,2,model.layers.14.block_sparse_moe.gate,aten._to_copy.default,[],prefill,True
19183,block_sparse_moe,gate,,,_to_copy,"[[E, d_model]]","[E, d_model]",0,"[[E, d_model]]",[],14,block_sparse_moe,gate,2,model.layers.14.block_sparse_moe.gate,aten._to_copy.default,[model.layers.14.block_sparse_moe.gate.weight],prefill,True
19184,block_sparse_moe,gate,,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[19183],14,block_sparse_moe,gate,2,model.layers.14.block_sparse_moe.gate,aten.t.default,[model.layers.14.block_sparse_moe.gate.weight],prefill,True
