op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped,caveat
2892,input_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[2887, 2891]",25,input_layernorm,,1,model.layers.25.input_layernorm,aten.mul.Tensor,[],prefill,False,
2893,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[2892],25,input_layernorm,,1,model.layers.25.input_layernorm,aten._to_copy.default,[],prefill,True,
2894,input_layernorm,,,elementwise_mul,"[[B, T, d_model], [d_model]]",,,"[[B, T, d_model]]",[2893],25,input_layernorm,,1,model.layers.25.input_layernorm,aten.mul.Tensor,[model.layers.25.input_layernorm.weight],prefill,False,
2895,self_attn,q_proj,,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],25,self_attn,q_proj,2,model.layers.25.self_attn.q_proj,aten.t.default,[model.layers.25.self_attn.q_proj.weight],prefill,True,
2896,self_attn,q_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[2894],25,self_attn,q_proj,2,model.layers.25.self_attn.q_proj,aten.view.default,[],prefill,True,
2897,self_attn,q_proj,,matmul,"[[B*T, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[B*T, n_h*d_head]]","[2895, 2896]",25,self_attn,q_proj,2,model.layers.25.self_attn.q_proj,aten.mm.default,[model.layers.25.self_attn.q_proj.weight],prefill,False,
2898,self_attn,q_proj,,_unsafe_view,"[[B*T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[2897],25,self_attn,q_proj,2,model.layers.25.self_attn.q_proj,aten._unsafe_view.default,[],prefill,True,
2899,self_attn,,,view,"[[B, T, n_h*d_head]]",,,"[[B, T, n_h, d_head]]",[2898],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True,
2900,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],25,self_attn,k_proj,2,model.layers.25.self_attn.k_proj,aten.t.default,[model.layers.25.self_attn.k_proj.weight],prefill,True,
2901,self_attn,k_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[2894],25,self_attn,k_proj,2,model.layers.25.self_attn.k_proj,aten.view.default,[],prefill,True,
2902,self_attn,k_proj,,matmul,"[[B*T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B*T, n_kv*d_head]]","[2900, 2901]",25,self_attn,k_proj,2,model.layers.25.self_attn.k_proj,aten.mm.default,[model.layers.25.self_attn.k_proj.weight],prefill,False,
2903,self_attn,k_proj,,_unsafe_view,"[[B*T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[2902],25,self_attn,k_proj,2,model.layers.25.self_attn.k_proj,aten._unsafe_view.default,[],prefill,True,
2904,self_attn,,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[2903],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True,
2905,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],25,self_attn,v_proj,2,model.layers.25.self_attn.v_proj,aten.t.default,[model.layers.25.self_attn.v_proj.weight],prefill,True,
2906,self_attn,v_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[2894],25,self_attn,v_proj,2,model.layers.25.self_attn.v_proj,aten.view.default,[],prefill,True,
2907,self_attn,v_proj,,matmul,"[[B*T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B*T, n_kv*d_head]]","[2905, 2906]",25,self_attn,v_proj,2,model.layers.25.self_attn.v_proj,aten.mm.default,[model.layers.25.self_attn.v_proj.weight],prefill,False,
2908,self_attn,v_proj,,_unsafe_view,"[[B*T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[2907],25,self_attn,v_proj,2,model.layers.25.self_attn.v_proj,aten._unsafe_view.default,[],prefill,True,
2909,self_attn,,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[2908],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True,
2910,self_attn,,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[2909],25,self_attn,,1,model.layers.25.self_attn,aten.transpose.int,[],prefill,True,
2911,self_attn,,,_to_copy,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[2899],25,self_attn,,1,model.layers.25.self_attn,aten._to_copy.default,[],prefill,True,
2912,self_attn,,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head/2, 2]]",[2911],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True,
2913,self_attn,,,view_as_complex,"[[B, T, n_h, d_head/2, 2]]",,,"[[B, T, n_h, d_head/2]]",[2912],25,self_attn,,1,model.layers.25.self_attn,aten.view_as_complex.default,[],prefill,True,
2914,self_attn,,,_to_copy,"[[B, T, n_kv, d_head]]",,,"[[B, T, n_kv, d_head]]",[2904],25,self_attn,,1,model.layers.25.self_attn,aten._to_copy.default,[],prefill,True,
2915,self_attn,,,view,"[[B, T, n_kv, d_head]]",,,"[[B, T, n_kv, d_head/2, 2]]",[2914],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True,
2916,self_attn,,,view_as_complex,"[[B, T, n_kv, d_head/2, 2]]",,,"[[B, T, n_kv, d_head/2]]",[2915],25,self_attn,,1,model.layers.25.self_attn,aten.view_as_complex.default,[],prefill,True,
2917,self_attn,,,unsqueeze,"[[B, T, d_head/2]]",,,"[[B, T, 1, d_head/2]]",[106],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True,
2918,self_attn,,,elementwise_mul,"[[B, T, n_h, d_head/2], [B, T, 1, d_head/2]]",,,"[[B, T, n_h, d_head/2]]","[2913, 2917]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False,
2919,self_attn,,,view_as_real,"[[B, T, n_h, d_head/2]]",,,"[[B, T, n_h, d_head/2, 2]]",[2918],25,self_attn,,1,model.layers.25.self_attn,aten.view_as_real.default,[],prefill,True,
2920,self_attn,,,view,"[[B, T, n_h, d_head/2, 2]]",,,"[[B, T, n_h, d_head]]",[2919],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True,
2921,self_attn,,,unsqueeze,"[[B, T, d_head/2]]",,,"[[B, T, 1, d_head/2]]",[106],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True,
2922,self_attn,,,elementwise_mul,"[[B, T, n_kv, d_head/2], [B, T, 1, d_head/2]]",,,"[[B, T, n_kv, d_head/2]]","[2916, 2921]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False,
2923,self_attn,,,view_as_real,"[[B, T, n_kv, d_head/2]]",,,"[[B, T, n_kv, d_head/2, 2]]",[2922],25,self_attn,,1,model.layers.25.self_attn,aten.view_as_real.default,[],prefill,True,
2924,self_attn,,,view,"[[B, T, n_kv, d_head/2, 2]]",,,"[[B, T, n_kv, d_head]]",[2923],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True,
2925,self_attn,,,_to_copy,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[2920],25,self_attn,,1,model.layers.25.self_attn,aten._to_copy.default,[],prefill,True,
2926,self_attn,,,_to_copy,"[[B, T, n_kv, d_head]]",,,"[[B, T, n_kv, d_head]]",[2924],25,self_attn,,1,model.layers.25.self_attn,aten._to_copy.default,[],prefill,True,
2927,self_attn,,,transpose,"[[B, T, n_h, d_head]]",,,"[[B, n_h, T, d_head]]",[2925],25,self_attn,,1,model.layers.25.self_attn,aten.transpose.int,[],prefill,True,
2928,self_attn,,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[2926],25,self_attn,,1,model.layers.25.self_attn,aten.transpose.int,[],prefill,True,
2929,self_attn,,,_to_copy,[[]],,,[[]],[20],25,self_attn,,1,model.layers.25.self_attn,aten._to_copy.default,[],prefill,True,
2930,self_attn,,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[2928],25,self_attn,,1,model.layers.25.self_attn,aten.cat.default,[],prefill,False,
2931,self_attn,,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[2910],25,self_attn,,1,model.layers.25.self_attn,aten.cat.default,[],prefill,False,
2932,self_attn,,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[2930],25,self_attn,,1,model.layers.25.self_attn,aten.slice.Tensor,[],prefill,True,
2933,self_attn,,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[2931],25,self_attn,,1,model.layers.25.self_attn,aten.slice.Tensor,[],prefill,True,
2934,self_attn,,,unsqueeze,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, 1, T, d_head]]",[2930],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True,
2935,self_attn,,,expand,"[[B, n_kv, 1, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[2934],25,self_attn,,1,model.layers.25.self_attn,aten.expand.default,[],prefill,True,
2936,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[2935],25,self_attn,,1,model.layers.25.self_attn,aten.clone.default,[],prefill,True,
2937,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_h, T, d_head]]",[2936],25,self_attn,,1,model.layers.25.self_attn,aten._unsafe_view.default,[],prefill,True,
2938,self_attn,,,unsqueeze,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, 1, T, d_head]]",[2931],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True,
2939,self_attn,,,expand,"[[B, n_kv, 1, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[2938],25,self_attn,,1,model.layers.25.self_attn,aten.expand.default,[],prefill,True,
2940,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[2939],25,self_attn,,1,model.layers.25.self_attn,aten.clone.default,[],prefill,True,
2941,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_h, T, d_head]]",[2940],25,self_attn,,1,model.layers.25.self_attn,aten._unsafe_view.default,[],prefill,True,
2942,self_attn,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, n_h, d_head, T]]",[2937],25,self_attn,,1,model.layers.25.self_attn,aten.transpose.int,[],prefill,True,
2943,self_attn,,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[2927],25,self_attn,,1,model.layers.25.self_attn,aten.expand.default,[],prefill,True,
2944,self_attn,,,clone,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[2943],25,self_attn,,1,model.layers.25.self_attn,aten.clone.default,[],prefill,True,
2945,self_attn,,,_unsafe_view,"[[B, n_h, T, d_head]]",,,"[[B*n_h, T, d_head]]",[2944],25,self_attn,,1,model.layers.25.self_attn,aten._unsafe_view.default,[],prefill,True,
2946,self_attn,,,expand,"[[B, n_h, d_head, T]]",,,"[[B, n_h, d_head, T]]",[2942],25,self_attn,,1,model.layers.25.self_attn,aten.expand.default,[],prefill,True,
2947,self_attn,,,view,"[[B, n_h, d_head, T]]",,,"[[B*n_h, d_head, T]]",[2946],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True,
2948,self_attn,,,batched_matmul,"[[B*n_h, T, d_head], [B*n_h, d_head, T]]",,,"[[B*n_h, T, T]]","[2945, 2947]",25,self_attn,,1,model.layers.25.self_attn,aten.bmm.default,[],prefill,False,
2949,self_attn,,,_unsafe_view,"[[B*n_h, T, T]]",,,"[[B, n_h, T, T]]",[2948],25,self_attn,,1,model.layers.25.self_attn,aten._unsafe_view.default,[],prefill,True,
2950,self_attn,,,elementwise_mul,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[2949],25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False,
2951,self_attn,,,elementwise_add,"[[B, n_h, T, T], [B, 1, T, T]]",,,"[[B, n_h, T, T]]","[91, 2950]",25,self_attn,,1,model.layers.25.self_attn,aten.add.Tensor,[],prefill,False,
2952,self_attn,,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[2951],25,self_attn,,1,model.layers.25.self_attn,aten._softmax.default,[],prefill,False,
2953,self_attn,,,expand,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[2952],25,self_attn,,1,model.layers.25.self_attn,aten.expand.default,[],prefill,True,
2954,self_attn,,,view,"[[B, n_h, T, T]]",,,"[[B*n_h, T, T]]",[2953],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True,
2955,self_attn,,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[2941],25,self_attn,,1,model.layers.25.self_attn,aten.expand.default,[],prefill,True,
2956,self_attn,,,view,"[[B, n_h, T, d_head]]",,,"[[B*n_h, T, d_head]]",[2955],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True,
2957,self_attn,,,batched_matmul,"[[B*n_h, T, T], [B*n_h, T, d_head]]",,,"[[B*n_h, T, d_head]]","[2954, 2956]",25,self_attn,,1,model.layers.25.self_attn,aten.bmm.default,[],prefill,False,
2958,self_attn,,,_unsafe_view,"[[B*n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[2957],25,self_attn,,1,model.layers.25.self_attn,aten._unsafe_view.default,[],prefill,True,
2959,self_attn,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, T, n_h, d_head]]",[2958],25,self_attn,,1,model.layers.25.self_attn,aten.transpose.int,[],prefill,True,
2960,self_attn,,,clone,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[2959],25,self_attn,,1,model.layers.25.self_attn,aten.clone.default,[],prefill,True,
2961,self_attn,,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h*d_head]]",[2960],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True,
2962,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],25,self_attn,o_proj,2,model.layers.25.self_attn.o_proj,aten.t.default,[model.layers.25.self_attn.o_proj.weight],prefill,True,
2963,self_attn,o_proj,,view,"[[B, T, n_h*d_head]]",,,"[[B*T, n_h*d_head]]",[2961],25,self_attn,o_proj,2,model.layers.25.self_attn.o_proj,aten.view.default,[],prefill,True,
2964,self_attn,o_proj,,matmul,"[[B*T, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B*T, d_model]]","[2962, 2963]",25,self_attn,o_proj,2,model.layers.25.self_attn.o_proj,aten.mm.default,[model.layers.25.self_attn.o_proj.weight],prefill,False,
2965,self_attn,o_proj,,_unsafe_view,"[[B*T, d_model]]",,,"[[B, T, d_model]]",[2964],25,self_attn,o_proj,2,model.layers.25.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True,
2966,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[2886, 2965]",25,,,0,model.layers.25,aten.add.Tensor,[],prefill,False,
2967,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[2966],25,post_attention_layernorm,,1,model.layers.25.post_attention_layernorm,aten._to_copy.default,[],prefill,True,
2968,post_attention_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[2967],25,post_attention_layernorm,,1,model.layers.25.post_attention_layernorm,aten.pow.Tensor_Scalar,[],prefill,False,
2969,post_attention_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[2968],25,post_attention_layernorm,,1,model.layers.25.post_attention_layernorm,aten.mean.dim,[],prefill,False,
2970,post_attention_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[2969],25,post_attention_layernorm,,1,model.layers.25.post_attention_layernorm,aten.add.Tensor,[],prefill,False,
2971,post_attention_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[2970],25,post_attention_layernorm,,1,model.layers.25.post_attention_layernorm,aten.rsqrt.default,[],prefill,False,
2972,post_attention_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[2967, 2971]",25,post_attention_layernorm,,1,model.layers.25.post_attention_layernorm,aten.mul.Tensor,[],prefill,False,
2973,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[2972],25,post_attention_layernorm,,1,model.layers.25.post_attention_layernorm,aten._to_copy.default,[],prefill,True,
2974,post_attention_layernorm,,,elementwise_mul,"[[B, T, d_model], [d_model]]",,,"[[B, T, d_model]]",[2973],25,post_attention_layernorm,,1,model.layers.25.post_attention_layernorm,aten.mul.Tensor,[model.layers.25.post_attention_layernorm.weight],prefill,False,
2975,feed_forward,,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[2974],25,feed_forward,,1,model.layers.25.feed_forward,aten.view.default,[],prefill,True,
2976,feed_forward,router,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[],25,feed_forward,router,2,model.layers.25.feed_forward.router,aten.t.default,[model.layers.25.feed_forward.router.weight],prefill,True,
2977,feed_forward,router,,matmul,"[[B*T, d_model], [d_model, E]]","[E, d_model]",1,"[[B*T, E]]","[2975, 2976]",25,feed_forward,router,2,model.layers.25.feed_forward.router,aten.mm.default,[model.layers.25.feed_forward.router.weight],prefill,False,
2978,feed_forward,router,,topk,"[[B*T, E]]",,,"[[B*T, 1], [B*T, 1]]",[2977],25,feed_forward,router,2,model.layers.25.feed_forward.router,aten.topk.default,[],prefill,False,
2979,feed_forward,router,,full_like,"[[B*T, E]]",,,"[[B*T, E]]",[2977],25,feed_forward,router,2,model.layers.25.feed_forward.router,aten.full_like.default,[],prefill,True,
2980,feed_forward,router,,scatter_,"[[B*T, E], [B*T, 1], [B*T, 1]]",,,"[[B*T, E]]","[2978, 2979]",25,feed_forward,router,2,model.layers.25.feed_forward.router,aten.scatter_.src,[],prefill,True,
2981,feed_forward,router,,_to_copy,"[[B*T, E]]",,,"[[B*T, E]]",[2980],25,feed_forward,router,2,model.layers.25.feed_forward.router,aten._to_copy.default,[],prefill,True,
2982,feed_forward,router,,sigmoid,"[[B*T, E]]",,,"[[B*T, E]]",[2981],25,feed_forward,router,2,model.layers.25.feed_forward.router,aten.sigmoid.default,[],prefill,False,
2983,feed_forward,router,,_to_copy,"[[B*T, E]]",,,"[[B*T, E]]",[2982],25,feed_forward,router,2,model.layers.25.feed_forward.router,aten._to_copy.default,[],prefill,True,
2984,feed_forward,,,repeat,"[[B*T, d_model]]",,,"[[B*E*T, d_model]]",[2975],25,feed_forward,,1,model.layers.25.feed_forward,aten.repeat.default,[],prefill,True,
2985,feed_forward,,,transpose,"[[B*T, E]]",,,"[[E, B*T]]",[2983],25,feed_forward,,1,model.layers.25.feed_forward,aten.transpose.int,[],prefill,True,
2986,feed_forward,,,clone,"[[E, B*T]]",,,"[[E, B*T]]",[2985],25,feed_forward,,1,model.layers.25.feed_forward,aten.clone.default,[],prefill,True,
2987,feed_forward,,,_unsafe_view,"[[E, B*T]]",,,"[[B*E*T, 1]]",[2986],25,feed_forward,,1,model.layers.25.feed_forward,aten._unsafe_view.default,[],prefill,True,
2988,feed_forward,,,elementwise_mul,"[[B*E*T, d_model], [B*E*T, 1]]",,,"[[B*E*T, d_model]]","[2984, 2987]",25,feed_forward,,1,model.layers.25.feed_forward,aten.mul.Tensor,[],prefill,False,
2989,feed_forward,experts,,view,"[[B*E*T, d_model]]",,,"[[E, B*T, d_model]]",[2988],25,feed_forward,experts,2,model.layers.25.feed_forward.experts,aten.view.default,[],prefill,True,
2990,feed_forward,experts,,batched_matmul,"[[E, B*T, d_model], [E, d_model, 2*d_moe]]","[E, d_model, 2*d_moe]",1,"[[E, B*T, 2*d_moe]]",[2989],25,feed_forward,experts,2,model.layers.25.feed_forward.experts,aten.bmm.default,[model.layers.25.feed_forward.experts.gate_up_proj],prefill,False,
2991,feed_forward,experts,,split,"[[E, B*T, 2*d_moe]]",,,"[[E, B*T, d_moe], [E, B*T, d_moe]]",[2990],25,feed_forward,experts,2,model.layers.25.feed_forward.experts,aten.split.Tensor,[],prefill,True,
2992,feed_forward,experts,act_fn,silu,"[[E, B*T, d_moe]]",,,"[[E, B*T, d_moe]]",[2991],25,feed_forward,experts,3,model.layers.25.feed_forward.experts.act_fn,aten.silu.default,[],prefill,False,
2993,feed_forward,experts,,elementwise_mul,"[[E, B*T, d_moe], [E, B*T, d_moe]]",,,"[[E, B*T, d_moe]]","[2991, 2992]",25,feed_forward,experts,2,model.layers.25.feed_forward.experts,aten.mul.Tensor,[],prefill,False,
2994,feed_forward,experts,,batched_matmul,"[[E, B*T, d_moe], [E, d_moe, d_model]]","[E, d_moe, d_model]",1,"[[E, B*T, d_model]]",[2993],25,feed_forward,experts,2,model.layers.25.feed_forward.experts,aten.bmm.default,[model.layers.25.feed_forward.experts.down_proj],prefill,False,
2995,feed_forward,experts,,view,"[[E, B*T, d_model]]",,,"[[B*E*T, d_model]]",[2994],25,feed_forward,experts,2,model.layers.25.feed_forward.experts,aten.view.default,[],prefill,True,
2996,feed_forward,shared_expert,gate_proj,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],25,feed_forward,shared_expert,3,model.layers.25.feed_forward.shared_expert.gate_proj,aten.t.default,[model.layers.25.feed_forward.shared_expert.gate_proj.weight],prefill,True,
2997,feed_forward,shared_expert,gate_proj,matmul,"[[B*T, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B*T, d_moe]]","[2975, 2996]",25,feed_forward,shared_expert,3,model.layers.25.feed_forward.shared_expert.gate_proj,aten.mm.default,[model.layers.25.feed_forward.shared_expert.gate_proj.weight],prefill,False,
2998,feed_forward,shared_expert,activation_fn,silu,"[[B*T, d_moe]]",,,"[[B*T, d_moe]]",[2997],25,feed_forward,shared_expert,3,model.layers.25.feed_forward.shared_expert.activation_fn,aten.silu.default,[],prefill,False,
2999,feed_forward,shared_expert,up_proj,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],25,feed_forward,shared_expert,3,model.layers.25.feed_forward.shared_expert.up_proj,aten.t.default,[model.layers.25.feed_forward.shared_expert.up_proj.weight],prefill,True,
3000,feed_forward,shared_expert,up_proj,matmul,"[[B*T, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B*T, d_moe]]","[2975, 2999]",25,feed_forward,shared_expert,3,model.layers.25.feed_forward.shared_expert.up_proj,aten.mm.default,[model.layers.25.feed_forward.shared_expert.up_proj.weight],prefill,False,
3001,feed_forward,shared_expert,,elementwise_mul,"[[B*T, d_moe], [B*T, d_moe]]",,,"[[B*T, d_moe]]","[2998, 3000]",25,feed_forward,shared_expert,2,model.layers.25.feed_forward.shared_expert,aten.mul.Tensor,[],prefill,False,
3002,feed_forward,shared_expert,down_proj,t,"[[d_model, d_moe]]","[d_model, d_moe]",0,"[[d_moe, d_model]]",[],25,feed_forward,shared_expert,3,model.layers.25.feed_forward.shared_expert.down_proj,aten.t.default,[model.layers.25.feed_forward.shared_expert.down_proj.weight],prefill,True,
