op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped,caveat
29477,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, n_hc], [n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29475, 29476]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29478,ffn_hc,,,,,softmax,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]",[29477],38,ffn_hc,,1,model.layers.38.ffn_hc,aten._softmax.default,[],prefill,False,
29479,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]",[29478],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29480,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29479],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29481,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29480],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29482,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29479, 29481]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29483,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29482],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29484,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29483],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29485,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29482, 29484]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29486,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29485],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29487,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29486],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29488,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29485, 29487]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29489,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29488],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29490,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29489],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29491,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29488, 29490]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29492,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29491],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29493,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29492],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29494,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29491, 29493]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29495,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29494],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29496,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29495],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29497,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29494, 29496]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29498,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29497],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29499,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29498],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29500,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29497, 29499]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29501,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29500],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29502,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29501],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29503,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29500, 29502]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29504,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29503],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29505,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29504],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29506,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29503, 29505]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29507,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29506],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29508,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29507],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29509,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29506, 29508]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29510,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29509],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29511,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29510],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29512,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29509, 29511]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29513,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29512],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29514,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29513],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29515,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29512, 29514]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29516,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29515],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29517,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29516],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29518,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29515, 29517]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29519,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29518],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29520,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29519],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29521,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29518, 29520]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29522,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29521],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29523,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29522],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29524,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29521, 29523]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29525,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29524],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29526,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29525],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29527,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29524, 29526]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29528,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29527],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29529,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29528],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29530,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29527, 29529]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29531,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29530],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29532,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29531],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29533,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29530, 29532]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29534,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29533],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29535,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29534],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29536,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29533, 29535]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29537,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29536],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29538,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29537],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29539,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29536, 29538]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29540,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29539],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29541,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29540],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29542,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29539, 29541]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29543,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29542],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29544,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29543],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29545,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29542, 29544]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29546,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29545],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29547,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29546],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29548,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29545, 29547]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29549,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29548],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29550,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29549],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29551,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29548, 29550]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29552,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29551],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29553,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29552],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29554,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29551, 29553]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29555,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29554],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29556,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29555],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29557,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29554, 29556]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29558,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29557],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29559,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29558],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29560,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29557, 29559]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29561,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29560],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29562,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29561],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29563,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29560, 29562]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29564,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29563],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29565,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29564],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29566,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29563, 29565]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29567,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29566],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29568,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29567],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29569,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29566, 29568]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29570,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29569],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29571,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29570],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29572,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29569, 29571]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29573,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29572],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29574,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29573],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29575,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29572, 29574]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29576,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29575],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29577,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29576],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29578,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29575, 29577]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29579,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29578],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29580,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29579],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29581,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29578, 29580]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29582,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29581],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29583,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29582],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29584,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29581, 29583]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29585,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29584],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29586,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29585],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29587,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29584, 29586]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29588,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29587],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29589,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29588],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29590,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29587, 29589]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29591,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[29590],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29592,ffn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[29591],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29593,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[29590, 29592]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29594,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[29593],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29595,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[29594],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.add.Tensor,[],prefill,False,
29596,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[29593, 29595]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.div.Tensor,[],prefill,True,
29597,ffn_hc,,,,,unsqueeze,"[[B, T, n_hc]]",,,"[[B, T, n_hc, 1]]",[29469],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.unsqueeze.default,[],prefill,True,
29598,ffn_hc,,,,,elementwise_mul,"[[B, T, n_hc, 1], [B, T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]","[29450, 29597]",38,ffn_hc,,1,model.layers.38.ffn_hc,aten.mul.Tensor,[],prefill,False,
29599,ffn_hc,,,,,sum,"[[B, T, n_hc, d_model]]",,,"[[B, T, d_model]]",[29598],38,ffn_hc,,1,model.layers.38.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
29600,ffn_hc,,,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[29599],38,ffn_hc,,1,model.layers.38.ffn_hc,aten._to_copy.default,[],prefill,True,
